X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
1270985.125,224344.6407,13728,735789,,IPM 69 F5 TOWER,JOAN SUNDBERG,2062540811,"801 5TH AVE, SEATTLE, WA 98104",301,IPM 69 F5 TOWER,,,,,,,,,,,,,,,N,,,
1270985.125,224344.6407,13729,727151,,F5 TOWER,KEVIN DANIELS,2064895578,"801 5TH AVE, SEATTLE, WA 98104",217,F5 TOWER,,,,,,,,,,,,,,,N,,,
1274446.875,249590.6406,13730,725088,,DIAMOND PARKING WX22,JONATHAN DIAMOND,2062843100,"6309 9TH AVE NE, SEATTLE, WA 98115",55,DIAMOND PARKING WX22,,,,,,,,,,,,,,,N,,,
1268747.503,231808.9914,13731,582531,,DIAMOND PARKING  A478,JONATHAN DIAMOND,2062846303,"802 ROY ST, SEATTLE, WA 98109",165,DIAMOND PARKING  A478,,,,,,,,,,,,,,,N,,,
1274593.5,219977.422,13732,76138,,REPUBLIC PARKING 30 211 PACIFICTOWER NORTH,GARY BECK,2067834144,"1131 14TH AVE S, SEATTLE, WA 98144",211,REPUBLIC PARKING 30 211 PACIFICTOWER NORTH,,,,,,,,,,,,,,,N,,,
1270581.375,228147.9531,13733,731252,,ACE PARKING MANAGEMENT INC,KEITH JONES,6192236624,"1815 TERRY AVE, SEATTLE, WA 98101",110,ACE PARKING MANAGEMENT INC,,,,,,,,,,,,,,,N,,,
1271453.902,225494.3497,13734,645764,,DIAMOND PARKING  A911,JONATHAN DIAMOND,2062846303,"1013 8TH AVE, SEATTLE, WA 98104",10,DIAMOND PARKING  A911,,,,,,,,,,,,,,,N,,,
1265996.662,231778.6964,13735,720870,,DIAMOND PARKING  A658,JONATHAN DIAMOND,2062843100,"225 ROY ST, SEATTLE, WA 98109",58,DIAMOND PARKING  A658,,,,,,,,,,,,,,,N,,,
1269115.287,224332.5664,13736,76118,,REPUBLIC PARKING 62 WATERFRONT PLACE 2,GARY BECK,2067834144,"1101 WESTERN AVE, SEATTLE, WA 98101",132,REPUBLIC PARKING 62 WATERFRONT PLACE 2,,,,,,,,,,,,,,,N,,,
1271160.625,224543.1249,13737,684560,ABM ONSITE SERVICES WEST INC,ABM PARKING #6141,YONAS AHMED,2062670446,"800 5TH AVE, SEATTLE, WA 98104",496,,,,,,,,,,,,,,,,N,800 5th Ave GARAGE,26,G23
1269928.081,223533.2929,13738,692447,SP PLUS CORPORATION,US BANK GARAGE,BILL BEATTIE,2063818552,"721 1ST AVE, SEATTLE, WA 98104",503,,6:00am - 9:00pm,10:00am - 2:30am,10:00am - 10:00pm,GARAGE,3,6,9,,7,Central,(206) 624-1755,,http://seattleparking.spplus.com/Seattle-721-1st-Avenue-Parking.html,,N,1ST & COLUMBIA GARAGE,15,G16
1269799.125,225650.3749,13739,660161,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-103 - PUGET SOUND PLAZA/COBB,GARY BECK,2067834144,"1325 4TH AVE, SEATTLE, WA 98101",591,30-103 PS Plaza/Cobb Building,,,,GARAGE,10,13,17,35,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-103,,N,PSP/COBB GARAGE,8,G7
1269239.729,224127.3671,13740,655407,IMPERIAL PARKING US INC,IMPARK #            - WATERFRONT PLACE GARAGE,EDWARD DANYLUK,2063811789,"1109 WESTERN AV, SEATTLE, WA 98101",194,Waterfront Place - Lot 103,,,,GARAGE,6,,,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.48952358.1277140387.1429651959#details=25,103",,N,WATERFRONT PLACE GARAGE,22,G19
1268433.999,225393.1133,13741,76120,REPUBLIC PARKING N W INC,REPUBLIC PARKING #54,GARY BECK,2067834144,"1422 ALASKAN WY, SEATTLE, WA   98101",147,Hillclimb Garage,10:00am - 6:00pm,9:00am - 8:00pm,9:00am - 6:00pm,GARAGE,3,6,9,18,2,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-064,,N,HILLCLIMB GARAGE,21,G14
1269089.897,226022.3328,13742,603198,REPUBLIC PARKING N W INC,REPUBLIC PARKING #533,GARY BECK,2067834144,"1500 2ND AVE, SEATTLE, WA   98101",322,West Edge,6am - 11pm,8am - 2am,8am - 7pm,GARAGE,7,12,13,23,,,,,http://www.rpnw.com/lot/seattle/30-533,,N,REPUBLIC,24,G22
1270264.75,226200.6718,13743,544,WASHINGTON ATHLETIC CLUB,WAC PARKING,G BRIGGS,2064643059,"1409 6TH AV, SEATTLE, WA   98101",170,WAC Garage,24 hours,24 hours,24 hours,GARAGE,9,12,15,35,5,WAC,(206) 622-7900,,https://www.wac.net/about-the-wac/parking/,,N,WAC PARKING,9,G11
1268932.375,226512.031,13744,587227,REPUBLIC PARKING N W INC,REPUBLIC PARKING #526,GARY BECK,2067834144,"1619 3RD AVE, SEATTLE, WA 98101",754,3rd and Stewart Garage,5:30am - 12:00am,7:00am - 12:00am,9:00am - 8:00pm,GARAGE,8,14,18,36,14,Republic Parking Northwest,(206) 783-4144,,http://www.rpnw.com/lot/seattle/30-071,,N,3RD & STEWART,6,G3
1266599.269,227042.9479,13745,76135,REPUBLIC PARKING N W INC,REPUBLIC PARKING #28,GARY BECK,2067834144,"9 Wall Street, SEATTLE, WA   98121",1511,30-028 Bell Street Pier Garage,6:00am - 12:00am,6:00am - 1:00am,6:00am - 12:00am,GARAGE,5,8,12,22,14,Republic Parking Northwest,(206) 443-1793,,http://www.rpnw.com/lot/seattle/30-028,,N,BELL ST PIER,18,G13
1269239.155,224486.0741,13746,76119,REPUBLIC PARKING N W INC,REPUBLIC PARKING #53,GARY BECK,2067834144,"1108 WESTERN AV, SEATTLE, WA   98101",121,,6:30am - 8:00pm,10:00am - 8:00pm,11:00am - 6:00pm,GARAGE,3,6,9,30,,,,,http://www.rpnw.com/lot/seattle/30-063,,N,WATERMARK TOWER GARAGE,20,G18
1270861.323,226817.5813,13747,656903,WASHINGTON STATE CONVENTION CENTER - PFD,WASHINGTON STATE CONVENTION CENTER - PFD,JEFF BLOSSER,2066945025,"800 CONVENTION PL, SEATTLE, WA 98101-2350",805,Convention Center,5:30am - 12:00am,5:30am - 12:00am,5:30am - 12:00am,GARAGE,5,8,10,29,,,(206) 694-5000,,http://www.wscc.com/parking-directions,,N,CONVENTION CENTER GARAGE,27,G9
1268260.75,225785.2031,13748,16048,PIKE PLACE MARKET PDA,MARKET PARKING #5,,2066254764,"1531 WESTERN AV, SEATTLE, WA   98101",540,Public Market Garage,5:00am - 2:00am,5:00am - 2:00am,5:00am - 2:00am,GARAGE,3,6,9,40,6,PIKE PLACE MARKET,(206) 774-5237,,http://www.pikeplacemarket.org/public-market-garage,,N,PUBLIC MARKET GARAGE,7,G2
1272297.528,227717.987,13749,681526,,REPUBLIC PARKING 30 006 SUMMIT GARAGE,GARY BECK,2067834144,"420 E PIKE ST, SEATTLE, WA 98122",113,REPUBLIC PARKING 30 006 SUMMIT GARAGE,,,,,,,,,,,,,,,N,,,
1271634.977,227293.6191,13750,635163,,DIAMOND PARKING  A113,JONATHAN DIAMOND,2062846303,"1101 PIKE ST, SEATTLE, WA 98101",18,DIAMOND PARKING  A113,,,,,,,,,,,,,,,N,,,
1272616.24,226569.305,13751,726755,,ABM PARKING 6177 VMMC TATE MASON LOT,,2062670446,"1215 SENECA ST, SEATTLE, WA 98101",27,ABM PARKING 6177 VMMC TATE MASON LOT,,,,,,,,,,,,,,,N,,,
1272616.24,226569.305,13752,730225,,DIAMOND PARKING SERVICES A673,JONATHAN DIAMOND,2062843100,"1111 SUMMIT AVE, SEATTLE, WA 98101",26,DIAMOND PARKING SERVICES A673,,,,,,,,,,,,,,,N,,,
1272874.182,226500.3849,13753,635170,,DIAMOND PARKING  A286,JONATHAN DIAMOND,2062846303,"1300 SPRING ST, SEATTLE, WA 98104",16,DIAMOND PARKING  A286,,,,,,,,,,,,,,,N,,,
1270750.613,228867.0573,13754,690379,,DIAMOND PARKING  A477,JONATHAN DIAMOND,2062843100,"1901 MINOR AVE, SEATTLE, WA 98101",72,DIAMOND PARKING  A477,,,,,,,,,,,,,,,N,,,
1272846.86,228594.106,13755,593945,,DIAMOND   A170,JONATHAN DIAMOND,2062843100,"1717 BOYLSTON AVE, SEATTLE, WA 98122",28,DIAMOND   A170,,,,,,,,,,,,,,,N,,,
1271899.052,228154.3395,13756,683675,,DIAMOND PARKING  A836,JONATHAN DIAMOND,2062843100,"1610 MELROSE AVE, SEATTLE, WA 98122",20,DIAMOND PARKING  A836,,,,,,,,,,,,,,,N,,,
1269032.75,230753.0626,13757,561452,,SP PLUS 82515,BILL BEATTIE,2066247040,"400 9TH AVE N, SEATTLE, WA 98109-4708",427,SP PLUS 82515,,,,,,,,,,,,,,,N,,,
1262351.125,231651.1249,13758,662392,,DIAMOND PARKING  A390,JONATHAN DIAMOND,2062843100,"601 ELLIOTT AVE W, SEATTLE, WA 98119",150,DIAMOND PARKING  A390,,,,,,,,,,,,,,,N,,,
1258875.625,247145.0879,13759,701366,,BALLARD PARKING,JAMES RIGGLE,2067895010,"5208 20TH AVE NW, SEATTLE, WA 98107",45,BALLARD PARKING,,,,,,,,,,,,,,,N,,,
1264867.489,231005.722,13760,625135,,DIAMOND PARKING  A824,JONATHAN DIAMOND,2062843100,"434 QUEEN ANNE AVE N, SEATTLE, WA 98109",12,DIAMOND PARKING  A824,,,,,,,,,,,,,,,N,,,
1267030.212,229536.8941,13761,513327,,KEY PARK NORTHWEST  107,GERALD FISH,2064438400,"120 5TH AVE N, SEATTLE, WA 98109",10,KEY PARK NORTHWEST  107,,,,,,,,,,,,,,,N,,,
1269224.316,228716.654,13762,635159,,DIAMOND PARKING  A072,JONATHAN DIAMOND,2062846303,"2115 WESTLAKE AVE, SEATTLE, WA 98121",21,DIAMOND PARKING  A072,,,,,,,,,,,,,,,N,,,
1259511.216,236478.2481,13763,641081,,SEATTLE CRUISEPARK,PATRICK HORENSTEIN,2068615120,"1601 W ARMORY WAY, SEATTLE, WA 98119-2729",0,SEATTLE CRUISEPARK,,,,,,,,,,,,,,,N,,,
1271658.863,228021.6877,13764,594282,,KEY PARK NORTHWEST  43,GERALD FISH,2064438400,"1208 PINE ST, SEATTLE, WA 98101",49,KEY PARK NORTHWEST  43,,,,,,,,,,,,,,,N,,,
1272578.068,227825.6521,13765,717277,,REPUBLIC PARKING  126,GARY BECK,2067834144,"1521 BELMONT AVE E, SEATTLE, WA 98112",15,REPUBLIC PARKING  126,,,,,,,,,,,,,,,N,,,
1270538.175,227364.3806,13766,625375,,IMPARK  73,EDWARD DANYLUK,2063811789,"802 PINE, SEATTLE, WA 98101",87,IMPARK  73,,,,,,,,,,,,,,,N,,,
1271456.492,227194.2635,13767,735848,,ACE PARKING  HOMEWOOD SUITES,KEITH JONES,6192336624,"1011 PIKE ST, SEATTLE, WA 98101",70,ACE PARKING  HOMEWOOD SUITES,,,,,,,,,,,,,,,N,,,
1270465.955,227119.2936,13768,596077,,7TH AND PIKE HOTEL GARAGE 81117,BILL BEATTIE,2063818552,"721 PINE ST, SEATTLE, WA 98101-1815",820,7TH AND PIKE HOTEL GARAGE 81117,,,,,,,,,,,,,,,N,,,
1270465.955,227119.2936,13769,729931,,81720 GRAND HYATT SEATTLE,BILL BEATTIE,2063818552,"721 PINE ST, SEATTLE, WA 98101",50,81720 GRAND HYATT SEATTLE,,,,,,,,,,,,,,,N,,,
1271198.675,226450.1803,13770,656904,,WASHINGTON STATE CONVENTION CENTER PFD,JEFF BLOSSER,2066945025,"1300 HUBBELL PL, SEATTLE, WA 98101-2791",630,WASHINGTON STATE CONVENTION CENTER PFD,,,,,,,,,,,,,,,N,,,
1273093.058,228707.768,13771,718217,,DIAMOND PARKING 653,JONATHAN DIAMOND,2062843100,"1727 HARVARD AVE, SEATTLE, WA 98122",13,DIAMOND PARKING 653,,,,,,,,,,,,,,,N,,,
1273651.04,227720.1351,13772,645737,,DIAMOND PARKING  A316,JONATHAN DIAMOND,2062846303,"1518 BROADWAY, SEATTLE, WA 98122",4,DIAMOND PARKING  A316,,,,,,,,,,,,,,,N,,,
1273929.4,227584.283,13773,627197,,IPM  22,JOAN SUNDBERG,2062540811,"1010 E PIKE ST, SEATTLE, WA 98122",26,IPM  22,,,,,,,,,,,,,,,N,,,
1274920.687,227599.7459,13774,685245,,DIAMOND PARKING  A464,JONATHAN DIAMOND,2062843100,"1300 E PIKE ST, SEATTLE, WA 98122",11,DIAMOND PARKING  A464,,,,,,,,,,,,,,,N,,,
1273085.032,227467.0381,13775,727485,,DIAMOND PARKING SERVICES A668,JONATHAN DIAMOND,2062843100,"715 E PIKE ST, SEATTLE, WA 98122",36,DIAMOND PARKING SERVICES A668,,,,,,,,,,,,,,,N,,,
1273448.301,227217.242,13776,625374,,IMPARK  72,EDWARD DANYLUK,2063811789,"1401 BROADWAY, SEATTLE, WA 98122",277,IMPARK  72,,,,,,,,,,,,,,,N,,,
1274917.112,227395.2629,13777,695093,,BOA E MADISON ST,ALAN LAZOWSKI,8605227641,"1300 E MADISON ST, SEATTLE, WA 98122-4059",34,BOA E MADISON ST,,,,,,,,,,,,,,,N,,,
1273638.4,227181.0441,13778,593935,,DIAMOND   A052,JONATHAN DIAMOND,2062843100,"1406 BROADWAY, SEATTLE, WA 98122",30,DIAMOND   A052,,,,,,,,,,,,,,,N,,,
1273807.284,227077.3201,13779,717117,,DIAMOND PARKING  A651,JONATHAN DIAMOND,2062843100,"953 E UNION ST, SEATTLE, WA 98122",10,DIAMOND PARKING  A651,,,,,,,,,,,,,,,N,,,
1273672.506,226779.1909,13780,605514,,DIAMOND PARKING  A903,JONATHAN DIAMOND,2062843100,"1120 BROADWAY, SEATTLE, WA 98102",140,DIAMOND PARKING  A903,,,,,,,,,,,,,,,N,,,
1273672.506,226779.1909,13781,593916,,DIAMOND  PARKING  A904,JONATHAN DIAMOND,2062843100,"1120 BROADWAY, SEATTLE, WA 98102",212,DIAMOND  PARKING  A904,,,,,,,,,,,,,,,N,,,
1273324.882,226420.772,13782,594271,,KEY PARK NORTHWEST 57,GERALD FISH,2064438400,"1010 BOYLSTON AVE, SEATTLE, WA 98104",22,KEY PARK NORTHWEST 57,,,,,,,,,,,,,,,N,,,
1274606.69,226236.4379,13783,595329,,DIAMOND PARKING  A959,JONATHAN DIAMOND,2062843100,"900 12TH AVE, SEATTLE, WA 98122",30,DIAMOND PARKING  A959,,,,,,,,,,,,,,,N,,,
1273668.809,227844.4231,13784,674971,,DIAMOND PARKING  A441,JONATHAN DIAMOND,2062843100,"1526 BROADWAY, SEATTLE, WA 98112",11,DIAMOND PARKING  A441,,,,,,,,,,,,,,,N,,,
1273137.209,227316.8391,13785,4513,,U PARK 8,KEN JR PHILLIPS,2062849797,"1413 HARVARD AVE, SEATTLE, WA 98122",72,U PARK 8,,,,,,,,,,,,,,,N,,,
1273137.209,227316.8391,13786,593936,,DIAMOND  A054,JONATHAN DIAMOND,2062843100,"1421 HARVARD AVE, SEATTLE, WA 98122",19,DIAMOND  A054,,,,,,,,,,,,,,,N,,,
1273094.739,226853.6424,13787,4595,,U PARK 91,KEN JR PHILLIPS,2066245353,"1140 BOYLSTON AVE, SEATTLE, WA 98122",26,U PARK 91,,,,,,,,,,,,,,,N,,,
1276743.162,228500.539,13788,717781,,DIAMOND PARKING  A652,JONATHAN DIAMOND,2062843100,"1818 E MADISON ST, SEATTLE, WA 98122",11,DIAMOND PARKING  A652,,,,,,,,,,,,,,,N,,,
1276963.184,228341.0441,13789,576755,,DIAMOND PARKING  A350,JONATHAN DIAMOND,2062846303,"1634 19TH AVE, SEATTLE, WA 98122",35,DIAMOND PARKING  A350,,,,,,,,,,,,,,,N,,,
1270113.176,226320.4169,13790,730364,,LAZ PARKING US BANK CENTER,ALAN LAZOWSKI,8605227641,"1420 5TH AVE, SEATTLE, WA 98101-4087",972,LAZ PARKING US BANK CENTER,,,,,,,,,,,,,,,N,,,
1269095.145,226249.9488,13791,520699,,HEDREEN LLC,CYPRESS PARTNERS LTD,2066248909,"217 PINE ST # 200, SEATTLE, WA 98101",0,HEDREEN LLC,,,,,,,,,,,,,,,N,,,
1269423.153,226215.8345,13792,603197,,REPUBLIC PARKING  534,GARY BECK,2067834144,"1501 4TH AVE AV, SEATTLE, WA 98101",264,REPUBLIC PARKING  534,,,,,,,,,,,,,,,N,,,
1269070.134,225668.4226,13793,733680,,UNITED PARKING INC 4427,JONATHAN DIAMOND,2062843100,"1401 2ND AVE, SEATTLE, WA 98101",184,UNITED PARKING INC 4427,,,,,,,,,,,,,,,N,,,
1269325.384,225188.933,13794,613240,,REPUBLIC PARKING 529 WAMU CENTER,GARY BECK,2067834144,"1301 2ND AVE, SEATTLE, WA 98101",698,REPUBLIC PARKING 529 WAMU CENTER,,,,,,,,,,,,,,,N,,,
1269733.948,225119.097,13795,1807,,STATION 244,BOB TURLEY,2062843100,"1201 3RD AVE, SEATTLE, WA 98101",808,STATION 244,,,,,,,,,,,,,,,N,,,
1268679.509,225067.5488,13796,683126,,DIAMOND PARKING  A451,JONATHAN DIAMOND,2062843100,"1334 ALASKAN WAY, SEATTLE, WA 98101",8,DIAMOND PARKING  A451,,,,,,,,,,,,,,,N,,,
1269802.042,224820.5045,13797,692709,,ACE PARKING LOT 3274 2ND & SPRING GARAGE,KEITH JONES,6192336624,"1100 2ND AVE, SEATTLE, WA 98101",69,ACE PARKING LOT 3274 2ND & SPRING GARAGE,,,,,,,,,,,,,,,N,,,
1270275.574,224712.7955,13798,726757,,ABM PARKING 7018,,2062670446,"1001 4TH AVE, SEATTLE, WA 98104",590,ABM PARKING 7018,,,,,,,,,,,,,,,N,,,
1270113.099,223821.829,13799,646200,,IPM  39 NORTON BUILDING,JOAN SUNDBERG,2062540811,"800 1ST AVE, SEATTLE, WA 98104",289,IPM  39 NORTON BUILDING,,,,,,,,,,,,,,,N,,,
1268993.702,226194.0389,13800,671823,,DIAMOND PARKING  A431,JONATHAN DIAMOND,2062843100,"1526 2ND AVE, SEATTLE, WA 98101",25,DIAMOND PARKING  A431,,,,,,,,,,,,,,,N,,,
1268924.105,225659.3607,13801,4194,,METRO PARKING INC,DEBRA MUSCATEL,4258682143,"1430 1ST AVE, SEATTLE, WA 98101-2004",44,METRO PARKING INC,,,,,,,,,,,,,,,N,,,
1268924.105,225659.3607,13802,4194,,METRO PARKING INC,DEBRA MUSCATEL,2066229180,"1430 1ST AVE, SEATTLE, WA 98101-2004",44,METRO PARKING INC,,,,,,,,,,,,,,,N,,,
1269476.445,225382.4089,13803,723319,,IMPARK  146   BENAROYA HALL,EDWARD DANYLUK,2063811789,"200 UNIVERSITY ST, SEATTLE, WA 98101",430,IMPARK  146   BENAROYA HALL,,,,,,,,,,,,,,,N,,,
1269863.967,228150.2857,13804,743665,,AMB INDUSTRY GROUP LLC,,2062670446,"1918 8TH AVE, SEATTLE, WA 98101",405,AMB INDUSTRY GROUP LLC,,,,,,,,,,,,,,,N,,,
1267700.343,228091.8921,13805,519369,,REPUBLIC PARKING  155,GARY BECK,2067834144,"314 BELL ST, SEATTLE, WA 98121",21,REPUBLIC PARKING  155,,,,,,,,,,,,,,,N,,,
1269237.886,228047.247,13806,561451,,DOPPLER 82568,BILL BEATTIE,2066247040,"2021 7TH AVE, SEATTLE, WA 98121-2601",1067,DOPPLER 82568,,,,,,,,,,,,,,,N,,,
1269449.39,227911.3991,13807,582530,,IPM METROPOLITAN TOWER,JOAN SUNDBERG,2062540811,"1942 WESTLAKE AVE, SEATTLE, WA 98101",373,IPM METROPOLITAN TOWER,,,,,,,,,,,,,,,N,,,
1270307.36,227783.045,13808,743777,,ACE MANAGEMENT HYATT REGENCY SEATTLE,KEITH JONES,6192336624,"808 HOWELL ST, SEATTLE, WA 98101",498,ACE MANAGEMENT HYATT REGENCY SEATTLE,,,,,,,,,,,,,,,N,,,
1268934.789,227781.6721,13809,663740,,IMPARK 112,EDWARD DANYLUK,2063811789,"2020 5TH AVE, SEATTLE, WA 98121",74,IMPARK 112,,,,,,,,,,,,,,,N,,,
1268934.789,227781.6721,13810,663740,,IMPARK 112,EDWARD DANYLUK,2063811789,"2020 5TH AVE, SEATTLE, WA 98121",74,IMPARK 112,,,,,,,,,,,,,,,N,,,
1270092.588,227646.6201,13811,735385,,DIAMOND PARKING 0668,BOB TURLEY,2064367204,"720 OLIVE WAY, SEATTLE, WA 98121",212,DIAMOND PARKING 0668,,,,,,,,,,,,,,,N,,,
1269036.812,227634.8251,13812,530470,,IMPARK  3,EDWARD DANYLUK,2063811789,"2010 5TH AVE, SEATTLE, WA 98121",388,IMPARK  3,,,,,,,,,,,,,,,N,,,
